textID,original,sentiment,prefix,completion,combined,orig_without_prefix
a11da2d3bf,"Playin City of Villains, wishin my buddies were playin with me.....",positive,"<sentiment: positive>Playin City of Villains, wish", I had a PS3 to play it on,"<sentiment: positive>Playin City of Villains, wish I had a PS3 to play it on",n my buddies were playin with me.....
161bfc7c8a," yep - three things: a good haircut, the ability to listen and the value of not taking yourself too seriously",positive,"<sentiment: positive>yep - three things: a good haircut, the", right clothes and a good attitude.  you got the first two,"<sentiment: positive>yep - three things: a good haircut, the right clothes and a good attitude.  you got the first two", ability to listen and the value of not taking yourself too seriously
4a65010643, riley hacked my twitter!  hahaha :],neutral,<sentiment: neutral>riley hacked my twitter, and changed my picture.,<sentiment: neutral>riley hacked my twitter and changed my picture.,!  hahaha :]
1b460c82f0,Big Sad Face   Bing doesn`t work on iPhone.  It just takes you to the regular mobile Live search.,neutral,<sentiment: neutral>Big Sad Face   Bing doesn`t work on iPhone.,   http://tinyurl.com/cj5y2c,<sentiment: neutral>Big Sad Face   Bing doesn`t work on iPhone.   http://tinyurl.com/cj5y2c, It just takes you to the regular mobile Live search.
43e91a5488, I liked it.  Did you record it yourself?  If so you have a very soothing voice.,positive,<sentiment: positive>I liked it.  Did you record it yourself,?  I`m a big fan of yours.,<sentiment: positive>I liked it.  Did you record it yourself?  I`m a big fan of yours.,?  If so you have a very soothing voice.
410dd99aa3,man im so sad school is ending  but then again high school might be better :O,neutral,<sentiment: neutral>man im so sad school is ending  but, im so excited for the summer and all that comes with it,<sentiment: neutral>man im so sad school is ending  but im so excited for the summer and all that comes with it,then again high school might be better :O
b3eadfc565," Folks thought it was hilarious when I told them the story, and then they saw the shirt I wore tonight.  Laughter all night.",positive,"<sentiment: positive>Folks thought it was hilarious when I told them the story, and", they were all like 'that`s so you'  I was proud.,"<sentiment: positive>Folks thought it was hilarious when I told them the story, and they were all like 'that`s so you'  I was proud.", then they saw the shirt I wore tonight.  Laughter all night.
480894125b, you`re the absoute best,positive,<sentiment: positive>you`re, so sweet  ****,<sentiment: positive>you`re so sweet  ****, the absoute best
001617fca4,oh my god!!! i cried so much!!! watch this guys from BGT  http://bit.ly/5t5Xz,neutral,<sentiment: neutral>oh my god!!! i cried so much!!! watch this guys from, the 10th to 14th minuet  http://bit.ly/1zjyj,<sentiment: neutral>oh my god!!! i cried so much!!! watch this guys from the 10th to 14th minuet  http://bit.ly/1zjyj,BGT  http://bit.ly/5t5Xz
52f2f23473,My near daily exercise is starting to show results.,neutral,<sentiment: neutral>My near daily exercise is, getting a bit too much,<sentiment: neutral>My near daily exercise is getting a bit too much,starting to show results.
e7e27b0c91, Welcome!,positive,<sentiment: positive>Welcome, back!,<sentiment: positive>Welcome back!,!
834dc73c0c,Bout to hit pmark then make one of my final meals wit the housemates..,neutral,<sentiment: neutral>Bout to hit pmark then make one, of those **** long distance calls to my boo,<sentiment: neutral>Bout to hit pmark then make one of those **** long distance calls to my boo,of my final meals wit the housemates..
aeb0e9d730,: you get to go home and i have to go to work,neutral,<sentiment: neutral>: you get to go home, and watch tv in your pjs,<sentiment: neutral>: you get to go home and watch tv in your pjs,and i have to go to work
c672c9da1d,voted for  on CMT.com,neutral,<sentiment: neutral>voted for , you on mtv,<sentiment: neutral>voted for  you on mtv,on CMT.com
cbee1946d3,"just got home from a nice party, just not tired yet",positive,<sentiment: positive>just got home from a nice, meal with my best friend.,<sentiment: positive>just got home from a nice meal with my best friend.,"party, just not tired yet"
b1999f0951,Now I have a sunburn,negative,<sentiment: negative>Now I have, a headache.,<sentiment: negative>Now I have a headache.,a sunburn
25510fbf89,I have the Job  this is a nice day it can not be better,positive,<sentiment: positive>I have the Job  this is, the best day everrrrrrrrr,<sentiment: positive>I have the Job  this is the best day everrrrrrrrr,a nice day it can not be better
bcb9426abb,I wish I could go to #BEA this weekend.,positive,<sentiment: positive>I wish I could go to, the concert.  I miss you,<sentiment: positive>I wish I could go to the concert.  I miss you,#BEA this weekend.
0d29624200,"I <3 Rupert Grint......& of the boy, Ive accepted tht I do fancy him  But im certain he doesnt feel the same so its not worth telling him",neutral,"<sentiment: neutral>I <3 Rupert Grint......& of the boy, Ive accepted tht I", will never be able to see him as Ron again  but I will always love him,"<sentiment: neutral>I <3 Rupert Grint......& of the boy, Ive accepted tht I will never be able to see him as Ron again  but I will always love him",do fancy him  But im certain he doesnt feel the same so its not worth telling him
3f0f5891ab, love your books,positive,<sentiment: positive>love, you too!,<sentiment: positive>love you too!, your books
0b34e66ea3,ok so this eye doctor guy is taking forever and i`m sitting in a cold room by myself...what? A jerk!,negative,<sentiment: negative>ok so this eye doctor guy is taking forever and i`m, getting really hungry and i have to go to work in 2 hours,<sentiment: negative>ok so this eye doctor guy is taking forever and i`m getting really hungry and i have to go to work in 2 hours,sitting in a cold room by myself...what? A jerk!
11de8c0456,Im Slowing on My Tweets..Cuase I Lost My Phone,negative,<sentiment: negative>Im Slowing on My Tweets, Im Sorry  I Hate This!,<sentiment: negative>Im Slowing on My Tweets Im Sorry  I Hate This!,.Cuase I Lost My Phone
d5712716e9, well thank your phone for me.,positive,<sentiment: positive>well thank your, for the follow back,<sentiment: positive>well thank your for the follow back, phone for me.
3f90f95beb, why would they take a photo with stuffed animals?! that`s pretty funny,positive,<sentiment: positive>why would they take a photo with, you?  you are so cute!,<sentiment: positive>why would they take a photo with you?  you are so cute!, stuffed animals?! that`s pretty funny
c108e09b19,TweetDeck is acting really strange! Hum........ reinstall maybe. Update on the horizon? Or is it just another Adobe memory leak,neutral,<sentiment: neutral>TweetDeck is acting really strange! Hum........ reinstall maybe.,  http://plurk.com/p/su2j3,<sentiment: neutral>TweetDeck is acting really strange! Hum........ reinstall maybe.  http://plurk.com/p/su2j3,Update on the horizon? Or is it just another Adobe memory leak
7223fdccc2,tikcets are only ÃÂ¯ÃÂ¿ÃÂ½91...each...BUT I SO WANT TO GO,positive,<sentiment: positive>tikcets are only Ã¯Â¿Â½91,.50 each  so not too bad for a concert,<sentiment: positive>tikcets are only Ã¯Â¿Â½91.50 each  so not too bad for a concert,Â½91...each...BUT I SO WANT TO GO
f254748cdb, Happy Mothers Day,positive,<sentiment: positive>Happy, Mothers Day,<sentiment: positive>Happy Mothers Day, Mothers Day
256453d14f, It`s gonna be hot here today too. today is Ryan`s last day of pre-k. I can`t believe it!  I`ve been a SAHM since I had him!,negative,<sentiment: negative>It`s gonna be hot here today too. today is Ryan`s last day of pre-k., he`s so excited to be going to kindergarten. I`m not so excited to be done,<sentiment: negative>It`s gonna be hot here today too. today is Ryan`s last day of pre-k. he`s so excited to be going to kindergarten. I`m not so excited to be done, I can`t believe it!  I`ve been a SAHM since I had him!
8fd01857a9,is dreaming of the weekend... awake!,neutral,<sentiment: neutral>is dreaming of the, beach and the sun,<sentiment: neutral>is dreaming of the beach and the sun,weekend... awake!
37227c0dbf,"Oh, **** me. I`ve just returned from the Supermarket Of Doom to find that I have nothing to drink here.",negative,"<sentiment: negative>Oh, **** me. I`ve just returned from the Super", Target and I`ve left my phone on the bus.,"<sentiment: negative>Oh, **** me. I`ve just returned from the Super Target and I`ve left my phone on the bus.",arket Of Doom to find that I have nothing to drink here.
20aff2fcb1, yay but you missed naptime,neutral,<sentiment: neutral>yay but, no more weekend for me,<sentiment: neutral>yay but no more weekend for me, you missed naptime
ca223af36e,"D-group Saturday`s, with a little bit of football, an hour nap, 3 hours of soccer, basketball in the TSU and Yogurtland... Life`s Good",positive,"<sentiment: positive>D-group Saturday`s, with a little bit of football, an hour nap, ", and a movie.  I`m so happy to be off work for the weekend,"<sentiment: positive>D-group Saturday`s, with a little bit of football, an hour nap,  and a movie.  I`m so happy to be off work for the weekend"," hours of soccer, basketball in the TSU and Yogurtland... Life`s Good"
90977e9614,just set up a new computer again. 15min. I love Norton Ghost.,positive,<sentiment: positive>just set up a new computer again., It`s so much fun.  #fb,<sentiment: positive>just set up a new computer again. It`s so much fun.  #fb,15min. I love Norton Ghost.
433b1ab9ea,Ahhh my mommie got me new sheets for my bed  so comfy,positive,<sentiment: positive>Ahhh my mommie got me, the best mothers day gift everr!,<sentiment: positive>Ahhh my mommie got me the best mothers day gift everr!,new sheets for my bed  so comfy
37771d1bc1,_celeste  finally some sleep in silence,neutral,<sentiment: neutral>_celeste ," yeah, me too","<sentiment: neutral>_celeste  yeah, me too",finally some sleep in silence
fa99046452,im just up :-| and its 12:43 :O  im so lazy thank god its a bank holiday,neutral,<sentiment: neutral>im just up :-| and its 12:43,am  i want to go to sleep but i cant,<sentiment: neutral>im just up :-| and its 12:43am  i want to go to sleep but i cant,:O  im so lazy thank god its a bank holiday
14760477ad,is pretty dang tired. but chambers class is for napping.,negative,<sentiment: negative>is pretty dang tired. but, has to work all weekend.,<sentiment: negative>is pretty dang tired. but has to work all weekend.,chambers class is for napping.
da908a6635,i have to poop...   is hogging the shitter,negative,<sentiment: negative>i have to poop...  , but i dont wanna get up,<sentiment: negative>i have to poop...   but i dont wanna get up,is hogging the shitter
2053a455e9,YES! Im down to 50% full on my dvr  i was at 98% like 3 days ago... lol I swear if I didnt have a dvr I would never watch tv,neutral,<sentiment: neutral>YES! Im down to 50% full on my dvr  i was at 98%, last night.  i have to record the late show cause i work early in the morning.,<sentiment: neutral>YES! Im down to 50% full on my dvr  i was at 98% last night.  i have to record the late show cause i work early in the morning.,like 3 days ago... lol I swear if I didnt have a dvr I would never watch tv
1ea547383b,Happy muthath`s day to all moms!!! I salute you!,positive,<sentiment: positive>Happy muthath`s day to, all the muthath`s out there,<sentiment: positive>Happy muthath`s day to all the muthath`s out there,all moms!!! I salute you!
