textID,original,sentiment,prefix,completion,combined,orig_without_prefix
56a15cf6ca,"hate working when its sunny,boohoo",negative,<sentiment: negative>hate working when its,sunny outside,<sentiment: negative>hate working when itssunny outside,"sunny,boohoo"
256453d14f, It`s gonna be hot here today too. today is Ryan`s last day of pre-k. I can`t believe it!  I`ve been a SAHM since I had him!,negative,<sentiment: negative>It`s gonna be hot here today too. today is Ryan`s last day of pre-k.,I`m sad,<sentiment: negative>It`s gonna be hot here today too. today is Ryan`s last day of pre-k.I`m sad, I can`t believe it!  I`ve been a SAHM since I had him!
1256e6a4d2,"  lol since I got twitter a little while ago, it seems like loads of people setting up an account",neutral,"<sentiment: neutral>lol since I got twitter a little while ago,",I`ve been getting more followers than I follow,"<sentiment: neutral>lol since I got twitter a little while ago,I`ve been getting more followers than I follow",", it seems like loads of people setting up an account"
683bb73c09, --that came to my mind. So I said it. And it has now been adapted into my family`s vocabulary,neutral,<sentiment: neutral>--that came to my mind. So I said it,.,<sentiment: neutral>--that came to my mind. So I said it.,. And it has now been adapted into my family`s vocabulary
5ff525b74b,Wondering if i cld make things any worse than they already are... answer.. JUST DID!!!,negative,<sentiment: negative>Wondering if i cld make things any worse,for myself,<sentiment: negative>Wondering if i cld make things any worsefor myself,than they already are... answer.. JUST DID!!!
0d29624200,"I <3 Rupert Grint......& of the boy, Ive accepted tht I do fancy him  But im certain he doesnt feel the same so its not worth telling him",neutral,"<sentiment: neutral>I <3 Rupert Grint......& of the boy, Ive accepted tht I",`ll never get to meet him,"<sentiment: neutral>I <3 Rupert Grint......& of the boy, Ive accepted tht I`ll never get to meet him",do fancy him  But im certain he doesnt feel the same so its not worth telling him
a04c8c8695, Why do I have to enter my registration details every time I update?,neutral,<sentiment: neutral>Why do I have to enter my,password to get into the app store?  I`m not doing anything illegal,<sentiment: neutral>Why do I have to enter mypassword to get into the app store?  I`m not doing anything illegal, registration details every time I update?
3112944847,ughh on the phone with HP!,neutral,<sentiment: neutral>ughh on the,phone with my mom  i miss her so much,<sentiment: neutral>ughh on thephone with my mom  i miss her so much,phone with HP!
3ab338c459,"Just had a great study time followed by a delicious Japanese meal with Arty! Now, trying to get back into the study mood",positive,<sentiment: positive>Just had a great study time followed by a delicious Japanese meal with,my friend.  Now I`m going to bed,<sentiment: positive>Just had a great study time followed by a delicious Japanese meal withmy friend.  Now I`m going to bed,"Arty! Now, trying to get back into the study mood"
da908a6635,i have to poop...   is hogging the shitter,negative,<sentiment: negative>i have to poop...  ,i hate when that happens,<sentiment: negative>i have to poop...  i hate when that happens,is hogging the shitter
eb2fc4d281, haaaw..well i get out of class at 10:50..i hope i make it,positive,<sentiment: positive>haaaw..well i get out of class,in 10 minutes.  i`m so excited to go home and sleep,<sentiment: positive>haaaw..well i get out of classin 10 minutes.  i`m so excited to go home and sleep, at 10:50..i hope i make it
0a49cdbdf6,I will miss the soccer moms,negative,<sentiment: negative>I will miss,you guys,<sentiment: negative>I will missyou guys,the soccer moms
1ea547383b,Happy muthath`s day to all moms!!! I salute you!,positive,<sentiment: positive>Happy muthath`s day to,all the mothers out there,<sentiment: positive>Happy muthath`s day toall the mothers out there,all moms!!! I salute you!
11de8c0456,Im Slowing on My Tweets..Cuase I Lost My Phone,negative,<sentiment: negative>Im Slowing on My Tweets,I have a lot to do today,<sentiment: negative>Im Slowing on My TweetsI have a lot to do today,.Cuase I Lost My Phone
0e8aa10a4e, that`s a very cute picture ... but you don`t get fat from licking BBQs ... he must have found some chops on someone else`s ...,positive,<sentiment: positive>that`s a very cute picture... but you don`t get fat from,eating too much fruit,<sentiment: positive>that`s a very cute picture... but you don`t get fat fromeating too much fruit,m licking BBQs ... he must have found some chops on someone else`s ...
16ee71e6df, Sadly I think I know exactly were you put it--in the expired drawer   Those things have a life span of less than two years,negative,<sentiment: negative>Sadly I think I know exactly were you put it--in the,trash.,<sentiment: negative>Sadly I think I know exactly were you put it--in thetrash., expired drawer   Those things have a life span of less than two years
37227c0dbf,"Oh, **** me. I`ve just returned from the Supermarket Of Doom to find that I have nothing to drink here.",negative,"<sentiment: negative>Oh, **** me. I`ve just returned from the Super",market and I`m still hungry,"<sentiment: negative>Oh, **** me. I`ve just returned from the Supermarket and I`m still hungry",arket Of Doom to find that I have nothing to drink here.
20aff2fcb1, yay but you missed naptime,neutral,<sentiment: neutral>yay but,i have to go to work now,<sentiment: neutral>yay buti have to go to work now, you missed naptime
0d14593b11,looking forward to body works today,neutral,<sentiment: neutral>looking forward to,the weekend,<sentiment: neutral>looking forward tothe weekend,body works today
03bb148b87,"'I don`t like Monday, i wish it were sunday, cause that`s my fun day.'  that was my freaking jam when i was little.   i miss it.",neutral,"<sentiment: neutral>'I don`t like Monday, i wish it were sunday, cause that`s my fun",day,"<sentiment: neutral>'I don`t like Monday, i wish it were sunday, cause that`s my funday",day.'  that was my freaking jam when i was little.   i miss it.
3f90f95beb, why would they take a photo with stuffed animals?! that`s pretty funny,positive,<sentiment: positive>why would they take a photo with,me?  i`m not that special,<sentiment: positive>why would they take a photo withme?  i`m not that special, stuffed animals?! that`s pretty funny
820f19ca44,"  Missed all your tweets again Joe, **** that time difference!!! (UK) Dont 4get about your fave supporters in the UK!!!  ****",neutral,"<sentiment: neutral>Missed all your tweets again Joe, **** that time difference!!! (UK",)  x,"<sentiment: neutral>Missed all your tweets again Joe, **** that time difference!!! (UK)  x",K) Dont 4get about your fave supporters in the UK!!!  ****
64ddc1f8a2,sick to my stomach.. and i have a headache.. i wish someone could come rub my temples.,negative,<sentiment: negative>sick to my stomach.. and i have a,headache,<sentiment: negative>sick to my stomach.. and i have aheadache,headache.. i wish someone could come rub my temples.
1b460c82f0,Big Sad Face   Bing doesn`t work on iPhone.  It just takes you to the regular mobile Live search.,neutral,<sentiment: neutral>Big Sad Face   Bing doesn`t work on iPhone.,http://bit.ly/287Q5I,<sentiment: neutral>Big Sad Face   Bing doesn`t work on iPhone.http://bit.ly/287Q5I, It just takes you to the regular mobile Live search.
cdd172d6a7,Going to bed after a great night with a friend  glad to know she has the same feelings about classes as someone else,positive,<sentiment: positive>Going to bed after a great night with a friend  glad,I`m not alone,<sentiment: positive>Going to bed after a great night with a friend  gladI`m not alone,to know she has the same feelings about classes as someone else
9407ce6ccc, *sighs* Ah well.  Maybe my second email will clear it up and get him approved.,neutral,<sentiment: neutral>*sighs* Ah well.  Maybe my,luck will change soon,<sentiment: neutral>*sighs* Ah well.  Maybe myluck will change soon, second email will clear it up and get him approved.
ea348ea738, He is the truth! But what about Maxwell? You can`t forget the future father of my children!,neutral,<sentiment: neutral>He is the truth! But what about Maxwell?,,<sentiment: neutral>He is the truth! But what about Maxwell?, You can`t forget the future father of my children!
8112c62d00,"_in_a_story Glad I`m not the only one. He`s our baby, and I`m terrified he`ll think we`re never coming back.",neutral,<sentiment: neutral>_in_a_story Glad I`m not the only one. He`s our baby,,<sentiment: neutral>_in_a_story Glad I`m not the only one. He`s our baby, and I`m terrified he`ll think we`re never coming back.
b783916431,"Huh, another ScarePoint coding Sunday",neutral,"<sentiment: neutral>Huh, another",one of my favorite shows is cancelled.  I guess I`ll have to watch it on DVD.,"<sentiment: neutral>Huh, anotherone of my favorite shows is cancelled.  I guess I`ll have to watch it on DVD.",ScarePoint coding Sunday
b1999f0951,Now I have a sunburn,negative,<sentiment: negative>Now I have,to go to bed.  I`m so tired,<sentiment: negative>Now I haveto go to bed.  I`m so tired,a sunburn
0234e16010,"Waiting for the last movie to finish then am test screening Ghost of Girlfriends Past, glass of wine and lolly bag in hand, yay!",neutral,<sentiment: neutral>Waiting for the last movie to finish then am test screening Ghost of Girl,friends Past,<sentiment: neutral>Waiting for the last movie to finish then am test screening Ghost of Girlfriends Past,"riends Past, glass of wine and lolly bag in hand, yay!"
bc6d7b4364,Wow that was fast...next up Soderling or Ferrer. Gilles Simon lost,negative,<sentiment: negative>Wow that was fast...next up S,opranos,<sentiment: negative>Wow that was fast...next up Sopranos,derling or Ferrer. Gilles Simon lost
161bfc7c8a," yep - three things: a good haircut, the ability to listen and the value of not taking yourself too seriously",positive,"<sentiment: positive>yep - three things: a good haircut, the",new season of 'The Office' and a new pair of shoes,"<sentiment: positive>yep - three things: a good haircut, thenew season of 'The Office' and a new pair of shoes", ability to listen and the value of not taking yourself too seriously
f254748cdb, Happy Mothers Day,positive,<sentiment: positive>Happy,Mothers Day to all the mommies out there,<sentiment: positive>HappyMothers Day to all the mommies out there, Mothers Day
d6c34fa875, I`ll oscillate from one to the other.,neutral,<sentiment: neutral>I`ll oscillate,between the two for a while.  I think I`m going to have to get used to it.,<sentiment: neutral>I`ll oscillatebetween the two for a while.  I think I`m going to have to get used to it., from one to the other.
bf7240df91,Must head back to the office,neutral,<sentiment: neutral>Must head back,to work now,<sentiment: neutral>Must head backto work now,to the office
68901906a4,Toy Story 3 trailer premiered with Up. I need my computer back.,neutral,<sentiment: neutral>Toy Story 3 trailer premiered with,the new Star Trek movie.  I`m excited to see it!,<sentiment: neutral>Toy Story 3 trailer premiered withthe new Star Trek movie.  I`m excited to see it!,Up. I need my computer back.
c672c9da1d,voted for  on CMT.com,neutral,<sentiment: neutral>voted for ,30 minutes.  now i`m going to bed,<sentiment: neutral>voted for 30 minutes.  now i`m going to bed,on CMT.com
6a14956779,"If we don`t pack, she can`t leave, right?",neutral,"<sentiment: neutral>If we don`t pack,",we`ll be packing it in,"<sentiment: neutral>If we don`t pack,we`ll be packing it in","she can`t leave, right?"
90977e9614,just set up a new computer again. 15min. I love Norton Ghost.,positive,<sentiment: positive>just set up a new computer again.,I`m so happy to have a new one,<sentiment: positive>just set up a new computer again.I`m so happy to have a new one,15min. I love Norton Ghost.
