textID,original,sentiment,prefix,completion,combined,orig_without_prefix
b0f3142cb4,bundy. in 3 days.!!!! warm weather here i come!,neutral,<sentiment: neutral>bundy. in 3 days,. i cant wait,<sentiment: neutral>bundy. in 3 days. i cant wait,!!!! warm weather here i come!
cbee1946d3,"just got home from a nice party, just not tired yet",positive,<sentiment: positive>just got home from a nice,dinner with my mom. now to watch a movie,<sentiment: positive>just got home from a nicedinner with my mom. now to watch a movie,"party, just not tired yet"
c50bdd4567, thats so cool,positive,<sentiment: positive>th,inks that the new `twitpic` app is awesome!  I love it!,<sentiment: positive>thinks that the new `twitpic` app is awesome!  I love it!,ats so cool
0a49cdbdf6,I will miss the soccer moms,negative,<sentiment: negative>I will miss,you too!,<sentiment: negative>I will missyou too!,the soccer moms
b1999f0951,Now I have a sunburn,negative,<sentiment: negative>Now I have,to go to work.  I hate my job.,<sentiment: negative>Now I haveto go to work.  I hate my job.,a sunburn
4e87dcff0e, what are you? flavor of the day?,neutral,<sentiment: neutral>what are you?,i`m a girl.,<sentiment: neutral>what are you?i`m a girl., flavor of the day?
3f90f95beb, why would they take a photo with stuffed animals?! that`s pretty funny,positive,<sentiment: positive>why would they take a photo with,you if you were not a good looking person,<sentiment: positive>why would they take a photo withyou if you were not a good looking person, stuffed animals?! that`s pretty funny
af63915fa9,I`m leaving work now. Trying to decide if I return on Sunday afternoon or Monday 4 am to meet a noon (UK time) deadline.,neutral,<sentiment: neutral>I`m leaving work now. Trying to decide if I return on Sunday,or not.  I think I will. I`m not ready to be done with this yet.,<sentiment: neutral>I`m leaving work now. Trying to decide if I return on Sundayor not.  I think I will. I`m not ready to be done with this yet.,afternoon or Monday 4 am to meet a noon (UK time) deadline.
43b390b336, I checked.  We didn`t win,neutral,<sentiment: neutral>I checked. ,It is not a joke.  I am so sad.  I was looking forward to it.,<sentiment: neutral>I checked. It is not a joke.  I am so sad.  I was looking forward to it., We didn`t win
71fa60d9ff,was so excited to eat the wartermelon i bought the other day and it was terrible and not sweet,neutral,<sentiment: neutral>was so excited to eat the wartermelon i,"bought today, but i forgot to bring it to work  i`ll have to eat it tomorrow","<sentiment: neutral>was so excited to eat the wartermelon ibought today, but i forgot to bring it to work  i`ll have to eat it tomorrow",bought the other day and it was terrible and not sweet
256453d14f, It`s gonna be hot here today too. today is Ryan`s last day of pre-k. I can`t believe it!  I`ve been a SAHM since I had him!,negative,<sentiment: negative>It`s gonna be hot here today too. today is Ryan`s last day of pre-k.,He`s so excited to go to kindergarten.,<sentiment: negative>It`s gonna be hot here today too. today is Ryan`s last day of pre-k.He`s so excited to go to kindergarten., I can`t believe it!  I`ve been a SAHM since I had him!
820f19ca44,"  Missed all your tweets again Joe, **** that time difference!!! (UK) Dont 4get about your fave supporters in the UK!!!  ****",neutral,"<sentiment: neutral>Missed all your tweets again Joe, **** that time difference!!! (UK",)  {link},"<sentiment: neutral>Missed all your tweets again Joe, **** that time difference!!! (UK)  {link}",K) Dont 4get about your fave supporters in the UK!!!  ****
dc73e85417,Take antibacterial to school to clean your hands when you cant go the loos,neutral,<sentiment: neutral>Take antibacterial to school to clean,your hands.  I`m not a germaphobe but I don`t want to get sick,<sentiment: neutral>Take antibacterial to school to cleanyour hands.  I`m not a germaphobe but I don`t want to get sick,your hands when you cant go the loos
d5712716e9, well thank your phone for me.,positive,<sentiment: positive>well thank your,for that  i`m glad you liked it,<sentiment: positive>well thank yourfor that  i`m glad you liked it, phone for me.
7223fdccc2,tikcets are only ÃÂÃÂ¯ÃÂÃÂ¿ÃÂÃÂ½91...each...BUT I SO WANT TO GO,positive,<sentiment: positive>tikcets are only ÃÂ¯ÃÂ¿ÃÂ½91,".50 each, so that`s not too bad","<sentiment: positive>tikcets are only ÃÂ¯ÃÂ¿ÃÂ½91.50 each, so that`s not too bad",¿ÃÂÃÂ½91...each...BUT I SO WANT TO GO
f254748cdb, Happy Mothers Day,positive,<sentiment: positive>Happy,Mother`s Day to all the moms out there!,<sentiment: positive>HappyMother`s Day to all the moms out there!, Mothers Day
aeb0e9d730,: you get to go home and i have to go to work,neutral,<sentiment: neutral>: you get to go home,!  i`m stuck here for another 3 hours,<sentiment: neutral>: you get to go home!  i`m stuck here for another 3 hours,and i have to go to work
1ea547383b,Happy muthath`s day to all moms!!! I salute you!,positive,<sentiment: positive>Happy muthath`s day to,all the muthath`s out there,<sentiment: positive>Happy muthath`s day toall the muthath`s out there,all moms!!! I salute you!
64ddc1f8a2,sick to my stomach.. and i have a headache.. i wish someone could come rub my temples.,negative,<sentiment: negative>sick to my stomach.. and i have a,headache,<sentiment: negative>sick to my stomach.. and i have aheadache,headache.. i wish someone could come rub my temples.
f5d47f04f5," Too much? No, not unless one of the pillows ends up suffocating the one sleeping next to you.",negative,"<sentiment: negative>Too much? No, not unless one of the pillows",is a dead body,"<sentiment: negative>Too much? No, not unless one of the pillowsis a dead body", ends up suffocating the one sleeping next to you.
cdd172d6a7,Going to bed after a great night with a friend  glad to know she has the same feelings about classes as someone else,positive,<sentiment: positive>Going to bed after a great night with a friend  glad,I got to see you!,<sentiment: positive>Going to bed after a great night with a friend  gladI got to see you!,to know she has the same feelings about classes as someone else
d2a21b3cb7," many! mine included. ahem. shld have known better back then, wldn`t have missed so many opportunities haha",negative,<sentiment: negative>many! mine included. ahem. shld have known better,than to let her read it,<sentiment: negative>many! mine included. ahem. shld have known betterthan to let her read it," back then, wldn`t have missed so many opportunities haha"
4b0b53bc98,weathers let me down this morning...ugh!...hada gd nite tho!,neutral,<sentiment: neutral>weathers let me down this morning...ugh,.  i have to go to work,<sentiment: neutral>weathers let me down this morning...ugh.  i have to go to work,...hada gd nite tho!
45cf9ba329,Back from town and my Mac crashed on me  but it`s better now,neutral,<sentiment: neutral>Back from town and my Mac crashed,,<sentiment: neutral>Back from town and my Mac crashed,on me  but it`s better now
8112c62d00,"_in_a_story Glad I`m not the only one. He`s our baby, and I`m terrified he`ll think we`re never coming back.",neutral,<sentiment: neutral>_in_a_story Glad I`m not the only one. He`s our baby,,<sentiment: neutral>_in_a_story Glad I`m not the only one. He`s our baby, and I`m terrified he`ll think we`re never coming back.
886545bbab,"Yes, I am",neutral,<sentiment: neutral>Yes,", I know.  I`m not sure if I`m going to be able to go to the party.","<sentiment: neutral>Yes, I know.  I`m not sure if I`m going to be able to go to the party.", I am
0d14593b11,looking forward to body works today,neutral,<sentiment: neutral>looking forward to,the new episode of the office,<sentiment: neutral>looking forward tothe new episode of the office,body works today
d3d7b13278," Hi there.  I agree!  Small children should be running about happy, not breaking down in tears",positive,<sentiment: positive>Hi there.  I agree!  Small children,are the best.  I have 2 of my own and 2 nephews.  I love them all,<sentiment: positive>Hi there.  I agree!  Small childrenare the best.  I have 2 of my own and 2 nephews.  I love them all," should be running about happy, not breaking down in tears"
683bb73c09, --that came to my mind. So I said it. And it has now been adapted into my family`s vocabulary,neutral,<sentiment: neutral>--that came to my mind. So I said it,. I`m not a robot.,<sentiment: neutral>--that came to my mind. So I said it. I`m not a robot.,. And it has now been adapted into my family`s vocabulary
e131c496a2,Meeting my best friend first thing in the morning to the gym! Omg I am still so shocked. I hope you will get better soon,neutral,<sentiment: neutral>Meeting my best friend first thing in the morning to the gym! O,mg I`m so excited!,<sentiment: neutral>Meeting my best friend first thing in the morning to the gym! Omg I`m so excited!,g I am still so shocked. I hope you will get better soon
c672c9da1d,voted for  on CMT.com,neutral,<sentiment: neutral>voted for ,"the best picture, but I don`t know if it`s going to count","<sentiment: neutral>voted for the best picture, but I don`t know if it`s going to count",on CMT.com
9ac13b3739,just watched yes man. bahaha. that movie is messed up,negative,<sentiment: negative>just watched yes man. bah,aha. i love jim carrey,<sentiment: negative>just watched yes man. bahaha. i love jim carrey,ha. that movie is messed up
2f883c6eb1,St joe is dirty.,negative,<sentiment: negative>St joe,`s is sooo boring,<sentiment: negative>St joe`s is sooo boring,is dirty.
c8307a482d, learning tat the scenic way  din plan to go town but somehow was herded there?,neutral,<sentiment: neutral>learning tat the scenic way  din plan to,go to the beach  but i guess i`ll just have to wait till next time,<sentiment: neutral>learning tat the scenic way  din plan togo to the beach  but i guess i`ll just have to wait till next time, go town but somehow was herded there?
3dcf4f7e13,"... need retail therapy, bad. AHHH.....gimme money geebus",negative,"<sentiment: negative>... need retail therapy, bad. A",little bit of shopping would be nice.  I`m so tired of being sick.  I want to go home,"<sentiment: negative>... need retail therapy, bad. Alittle bit of shopping would be nice.  I`m so tired of being sick.  I want to go home",HH.....gimme money geebus
03f6b8d900, ****! natalya! you gotta tell me whats going on!!! i`d call you but i lost all my phone numbers when i broke my blackberry,negative,<sentiment: negative>****! natalya! you gotta tell me whats going on!!! i`,m so worried!,<sentiment: negative>****! natalya! you gotta tell me whats going on!!! i`m so worried!,d call you but i lost all my phone numbers when i broke my blackberry
90977e9614,just set up a new computer again. 15min. I love Norton Ghost.,positive,<sentiment: positive>just set up a new computer again.,I love new computers.  I hate setting them up,<sentiment: positive>just set up a new computer again.I love new computers.  I hate setting them up,15min. I love Norton Ghost.
322546026e, yay about breaking 200!,positive,<sentiment: positive>yay about,to go to bed. i have a feeling im going to have a really good day tomorrow,<sentiment: positive>yay aboutto go to bed. i have a feeling im going to have a really good day tomorrow, breaking 200!
d72a60bee8," are you getting my messages or do you have to add me to recieve them, soz I`m new to this",neutral,<sentiment: neutral>are you getting my messages or do you have to add me,to your friends list?,<sentiment: neutral>are you getting my messages or do you have to add meto your friends list?," to recieve them, soz I`m new to this"
726e501993, that`s great!! weee!! visitors!,positive,<sentiment: positive>that`s great!!,I`m going to be in the same boat soon.  I`m going to miss my kids so much!!,<sentiment: positive>that`s great!!I`m going to be in the same boat soon.  I`m going to miss my kids so much!!, weee!! visitors!
